filename,width,height,class,xmin,ymin,xmax,ymax
Invoice_172.jpg,600,600,Footer notes,389,278,576,292
Invoice_172.jpg,600,600,Footer notes,8,506,560,566
Invoice_172.jpg,600,600,Seller details,6,16,399,52
Invoice_172.jpg,600,600,Invoice column,5,136,97,264
Invoice_172.jpg,600,600,Invoice column,104,136,233,265
Invoice_172.jpg,600,600,Invoice column,266,136,294,265
Invoice_172.jpg,600,600,Invoice column,298,137,343,264
Invoice_172.jpg,600,600,Invoice column,347,137,398,264
Invoice_172.jpg,600,600,Invoice column,405,137,451,264
Invoice_172.jpg,600,600,Invoice column,457,137,489,264
Invoice_172.jpg,600,600,Invoice column,491,137,530,264
Invoice_172.jpg,600,600,Invoice column,533,137,570,264
Invoice_173.jpg,600,600,Seller details,34,37,109,73
Invoice_173.jpg,600,600,Invoice table,35,75,564,113
Invoice_173.jpg,600,600,Shipped details,225,37,375,78
Invoice_173.jpg,600,600,Buyer details,387,37,561,71
Invoice_173.jpg,600,600,Footer notes,36,125,246,147
Invoice_173.jpg,600,600,Invoice number,292,23,404,31
Invoice_173.jpg,600,600,Invoice date,293,29,374,37
Invoice_173.jpg,600,600,Invoice column,37,77,183,111
Invoice_173.jpg,600,600,Invoice column,190,78,294,111
Invoice_173.jpg,600,600,Invoice column,300,77,319,110
Invoice_173.jpg,600,600,Invoice column,331,77,364,110
Invoice_173.jpg,600,600,Invoice column,372,77,408,110
Invoice_173.jpg,600,600,Invoice column,412,77,447,110
Invoice_173.jpg,600,600,Invoice column,470,77,495,110
Invoice_173.jpg,600,600,Invoice column,521,77,550,110
Invoice_173.jpg,600,600,Footer notes,485,111,563,123
Invoice_173.jpg,600,600,Footer notes,38,113,90,119
Invoice_174.jpg,600,600,Seller details,6,16,400,52
Invoice_174.jpg,600,600,Buyer details,161,60,314,125
Invoice_174.jpg,600,600,Shipped details,321,61,470,125
Invoice_174.jpg,600,600,Invoice number,415,17,569,29
Invoice_174.jpg,600,600,Invoice table,4,134,578,267
Invoice_174.jpg,600,600,Footer notes,387,272,578,289
Invoice_174.jpg,600,600,Footer notes,6,506,563,565
Invoice_174.jpg,600,600,Invoice date,9,82,114,94
Invoice_174.jpg,600,600,Invoice column,4,135,98,263
Invoice_174.jpg,600,600,Invoice column,103,137,263,263
Invoice_174.jpg,600,600,Invoice column,267,137,295,262
Invoice_174.jpg,600,600,Invoice column,299,137,342,263
Invoice_174.jpg,600,600,Invoice column,345,136,395,262
Invoice_174.jpg,600,600,Invoice column,403,137,448,263
Invoice_174.jpg,600,600,Invoice column,453,137,489,263
Invoice_174.jpg,600,600,Invoice column,490,137,527,264
Invoice_174.jpg,600,600,Invoice column,530,137,574,263
Invoice_175.jpg,600,600,Seller details,6,16,401,54
Invoice_175.jpg,600,600,Invoice number,415,16,571,29
Invoice_175.jpg,600,600,Buyer details,161,59,314,124
Invoice_175.jpg,600,600,Shipped details,321,59,471,125
Invoice_175.jpg,600,600,Invoice date,8,83,118,95
Invoice_175.jpg,600,600,Invoice table,3,133,577,234
Invoice_175.jpg,600,600,Footer notes,387,246,580,261
Invoice_175.jpg,600,600,Footer notes,6,506,561,563
Invoice_175.jpg,600,600,Invoice column,4,135,95,231
Invoice_175.jpg,600,600,Invoice column,104,135,241,232
Invoice_175.jpg,600,600,Invoice column,266,135,293,232
Invoice_175.jpg,600,600,Invoice column,297,135,342,231
Invoice_175.jpg,600,600,Invoice column,346,135,396,232
Invoice_175.jpg,600,600,Invoice column,407,135,447,232
Invoice_175.jpg,600,600,Invoice column,455,135,489,231
Invoice_175.jpg,600,600,Invoice column,492,135,529,232
Invoice_175.jpg,600,600,Invoice column,535,135,573,232
Invoice_176.jpg,600,600,Seller details,27,67,216,112
Invoice_176.jpg,600,600,Shipped details,26,116,164,160
Invoice_176.jpg,600,600,Buyer details,316,114,442,152
Invoice_176.jpg,600,600,Invoice table,27,165,549,283
Invoice_176.jpg,600,600,Footer notes,283,286,545,301
Invoice_176.jpg,600,600,Footer notes,27,312,289,350
Invoice_176.jpg,600,600,Footer notes,25,389,500,410
Invoice_176.jpg,600,600,Invoice date,154,41,221,51
Invoice_176.jpg,600,600,Invoice number,29,39,140,52
Invoice_176.jpg,600,600,Invoice column,35,168,181,280
Invoice_176.jpg,600,600,Invoice column,187,168,216,280
Invoice_176.jpg,600,600,Invoice column,241,167,296,281
Invoice_176.jpg,600,600,Invoice column,310,166,389,280
Invoice_176.jpg,600,600,Invoice column,397,168,460,280
Invoice_176.jpg,600,600,Invoice column,473,167,546,280
Invoice_177.jpg,600,600,Seller details,38,69,278,133
Invoice_177.jpg,600,600,Buyer details,364,70,560,123
Invoice_177.jpg,600,600,Shipped details,363,135,562,194
Invoice_177.jpg,600,600,Invoice number,385,193,561,207
Invoice_177.jpg,600,600,Invoice date,420,216,563,228
Invoice_177.jpg,600,600,Invoice table,39,233,561,408
Invoice_177.jpg,600,600,Footer notes,42,404,189,425
Invoice_177.jpg,600,600,Invoice column,42,236,62,392
Invoice_177.jpg,600,600,Invoice column,61,236,331,391
Invoice_177.jpg,600,600,Invoice column,332,236,370,391
Invoice_177.jpg,600,600,Invoice column,369,238,387,390
Invoice_177.jpg,600,600,Invoice column,387,237,425,391
Invoice_177.jpg,600,600,Invoice column,425,237,452,392
Invoice_177.jpg,600,600,Invoice column,452,237,481,393
Invoice_177.jpg,600,600,Invoice column,480,236,517,404
Invoice_177.jpg,600,600,Invoice column,517,237,557,403
Invoice_178.jpg,600,600,Seller details,25,52,204,94
Invoice_178.jpg,600,600,Shipped details,25,101,194,145
Invoice_178.jpg,600,600,Buyer details,315,97,476,139
Invoice_178.jpg,600,600,Invoice table,29,150,551,260
Invoice_178.jpg,600,600,Footer notes,294,259,544,271
Invoice_178.jpg,600,600,Footer notes,26,282,289,321
Invoice_178.jpg,600,600,Footer notes,24,326,502,348
Invoice_178.jpg,600,600,Invoice date,151,27,225,40
Invoice_178.jpg,600,600,Invoice number,27,27,140,40
Invoice_178.jpg,600,600,Invoice column,34,154,157,254
Invoice_178.jpg,600,600,Invoice column,182,153,216,254
Invoice_178.jpg,600,600,Invoice column,240,153,296,254
Invoice_178.jpg,600,600,Invoice column,314,152,386,254
Invoice_178.jpg,600,600,Invoice column,394,153,458,254
Invoice_178.jpg,600,600,Invoice column,472,153,546,254
Invoice_179.jpg,600,600,Seller details,421,40,583,123
Invoice_179.jpg,600,600,Buyer details,54,116,193,147
Invoice_179.jpg,600,600,Invoice table,54,472,574,510
Invoice_179.jpg,600,600,Invoice number,297,134,381,148
Invoice_179.jpg,600,600,Invoice date,437,185,496,195
Invoice_179.jpg,600,600,Invoice column,58,476,79,508
Invoice_179.jpg,600,600,Invoice column,85,476,127,508
Invoice_179.jpg,600,600,Invoice column,134,475,314,509
Invoice_179.jpg,600,600,Invoice column,380,475,415,507
Invoice_179.jpg,600,600,Invoice column,432,475,480,507
Invoice_179.jpg,600,600,Invoice column,483,476,507,507
Invoice_179.jpg,600,600,Invoice column,510,476,569,508
Invoice_180.jpg,600,600,Seller details,357,33,514,79
Invoice_180.jpg,600,600,Buyer details,350,98,527,195
Invoice_180.jpg,600,600,Invoice table,64,222,536,259
Invoice_180.jpg,600,600,Invoice table,63,296,536,336
Invoice_180.jpg,600,600,Footer notes,68,336,499,361
Invoice_180.jpg,600,600,Footer notes,417,286,527,296
Invoice_180.jpg,600,600,Invoice column,67,222,164,256
Invoice_180.jpg,600,600,Invoice column,164,222,276,257
Invoice_180.jpg,600,600,Invoice column,283,222,430,257
Invoice_180.jpg,600,600,Invoice column,433,222,534,256
Invoice_180.jpg,600,600,Invoice column,67,299,156,332
Invoice_180.jpg,600,600,Invoice column,159,299,236,333
Invoice_180.jpg,600,600,Invoice column,241,299,306,333
Invoice_180.jpg,600,600,Invoice column,309,300,382,332
Invoice_180.jpg,600,600,Invoice column,389,301,532,333
Invoice_181.jpg,600,600,Seller details,357,30,512,80
Invoice_181.jpg,600,600,Buyer details,350,98,527,195
Invoice_181.jpg,600,600,Invoice table,65,220,536,257
Invoice_181.jpg,600,600,Invoice table,64,297,536,354
Invoice_181.jpg,600,600,Footer notes,67,355,502,381
Invoice_181.jpg,600,600,Footer notes,416,285,528,297
Invoice_181.jpg,600,600,Invoice column,66,222,164,255
Invoice_181.jpg,600,600,Invoice column,164,222,279,255
Invoice_181.jpg,600,600,Invoice column,280,222,429,255
Invoice_181.jpg,600,600,Invoice column,434,222,532,254
Invoice_181.jpg,600,600,Invoice column,67,300,163,350
Invoice_181.jpg,600,600,Invoice column,173,300,223,351
Invoice_181.jpg,600,600,Invoice column,248,300,290,351
Invoice_181.jpg,600,600,Invoice column,302,299,376,352
Invoice_181.jpg,600,600,Invoice column,375,299,534,350
Invoice_182.jpg,600,600,Seller details,359,29,514,80
Invoice_182.jpg,600,600,Buyer details,347,100,522,190
Invoice_182.jpg,600,600,Invoice table,64,213,537,250
Invoice_182.jpg,600,600,Invoice table,65,289,536,334
Invoice_182.jpg,600,600,Footer notes,68,339,501,367
Invoice_182.jpg,600,600,Invoice column,66,215,164,247
Invoice_182.jpg,600,600,Invoice column,163,216,280,248
Invoice_182.jpg,600,600,Invoice column,280,215,433,248
Invoice_182.jpg,600,600,Invoice column,432,215,532,248
Invoice_182.jpg,600,600,Invoice column,66,291,157,331
Invoice_182.jpg,600,600,Invoice column,157,293,237,333
Invoice_182.jpg,600,600,Invoice column,237,292,302,333
Invoice_182.jpg,600,600,Invoice column,302,291,375,333
Invoice_182.jpg,600,600,Invoice column,375,291,534,332
Invoice_183.jpg,600,600,Seller details,418,38,585,124
Invoice_183.jpg,600,600,Invoice table,53,475,571,514
Invoice_183.jpg,600,600,Invoice number,298,136,381,147
Invoice_183.jpg,600,600,Buyer details,55,117,193,146
Invoice_183.jpg,600,600,Invoice column,55,478,81,512
Invoice_183.jpg,600,600,Invoice column,85,478,125,513
Invoice_183.jpg,600,600,Invoice column,133,478,312,511
Invoice_183.jpg,600,600,Invoice column,381,477,415,513
Invoice_183.jpg,600,600,Invoice column,432,478,483,512
Invoice_183.jpg,600,600,Invoice column,484,478,506,513
Invoice_183.jpg,600,600,Invoice column,506,478,570,512
Invoice_184.jpg,600,600,Seller details,419,39,585,126
Invoice_184.jpg,600,600,Invoice number,298,136,382,148
Invoice_184.jpg,600,600,Buyer details,53,117,194,149
Invoice_184.jpg,600,600,Invoice table,54,475,574,514
Invoice_184.jpg,600,600,Invoice column,55,478,85,511
Invoice_184.jpg,600,600,Invoice column,85,477,127,512
Invoice_184.jpg,600,600,Invoice column,127,477,313,512
Invoice_184.jpg,600,600,Invoice column,379,478,416,512
Invoice_184.jpg,600,600,Invoice column,433,478,482,513
Invoice_184.jpg,600,600,Invoice column,482,478,507,513
Invoice_184.jpg,600,600,Invoice column,508,477,567,513
Invoice_185.jpg,600,600,Invoice table,113,195,485,339
Invoice_185.jpg,600,600,Footer notes,134,347,281,387
Invoice_185.jpg,600,600,Invoice number,111,49,194,59
Invoice_185.jpg,600,600,Invoice column,117,197,364,337
Invoice_185.jpg,600,600,Invoice column,364,197,483,337
Invoice_186.jpg,600,600,Invoice number,115,50,201,58
Invoice_186.jpg,600,600,Invoice table,115,240,491,371
Invoice_186.jpg,600,600,Footer notes,133,376,281,416
Invoice_186.jpg,600,600,Invoice column,117,241,365,367
Invoice_186.jpg,600,600,Invoice column,366,242,486,368
Invoice_187.jpg,600,600,Invoice number,114,51,198,61
Invoice_187.jpg,600,600,Invoice table,112,240,492,370
Invoice_187.jpg,600,600,Footer notes,135,376,280,418
Invoice_187.jpg,600,600,Invoice column,114,242,204,367
Invoice_187.jpg,600,600,Invoice column,403,242,488,366
Invoice_188.jpg,600,600,Seller details,33,36,181,71
Invoice_188.jpg,600,600,Shipped details,225,38,362,71
Invoice_188.jpg,600,600,Buyer details,383,37,506,71
Invoice_188.jpg,600,600,Invoice table,36,70,566,112
Invoice_188.jpg,600,600,Footer notes,37,123,281,146
Invoice_188.jpg,600,600,Invoice number,291,22,402,31
Invoice_188.jpg,600,600,Invoice date,294,29,372,36
Invoice_188.jpg,600,600,Invoice column,40,71,189,110
Invoice_188.jpg,600,600,Invoice column,193,71,271,110
Invoice_188.jpg,600,600,Invoice column,299,72,320,108
Invoice_188.jpg,600,600,Invoice column,330,71,364,108
Invoice_188.jpg,600,600,Invoice column,372,71,406,109
Invoice_188.jpg,600,600,Invoice column,414,71,449,109
Invoice_188.jpg,600,600,Invoice column,467,72,499,110
Invoice_188.jpg,600,600,Invoice column,517,71,562,109
Invoice_189.jpg,600,600,Seller details,34,35,208,71
Invoice_189.jpg,600,600,Invoice table,36,69,564,106
Invoice_189.jpg,600,600,Invoice date,293,28,372,37
Invoice_189.jpg,600,600,Invoice number,293,22,402,31
Invoice_189.jpg,600,600,Footer notes,36,117,240,143
Invoice_189.jpg,600,600,Shipped details,226,38,370,71
Invoice_189.jpg,600,600,Buyer details,385,37,504,70
Invoice_189.jpg,600,600,Invoice column,39,72,167,103
Invoice_189.jpg,600,600,Invoice column,191,71,279,104
Invoice_189.jpg,600,600,Invoice column,299,71,320,103
Invoice_189.jpg,600,600,Invoice column,330,71,368,103
Invoice_189.jpg,600,600,Invoice column,374,70,409,105
Invoice_189.jpg,600,600,Invoice column,414,71,447,105
Invoice_189.jpg,600,600,Invoice column,469,71,497,105
Invoice_189.jpg,600,600,Invoice column,521,71,553,104
Invoice_189.jpg,600,600,Footer notes,482,105,563,117
Invoice_19.jpg,600,600,Seller details,2,5,249,114
Invoice_19.jpg,600,600,Buyer details,2,140,125,212
Invoice_19.jpg,600,600,Invoice table,2,237,600,408
Invoice_19.jpg,600,600,Footer notes,99,550,503,598
Invoice_19.jpg,600,600,Footer notes,396,430,598,494
Invoice_19.jpg,600,600,Invoice date,443,45,593,56
Invoice_19.jpg,600,600,Invoice number,419,58,595,71
Invoice_19.jpg,600,600,Invoice column,1,239,397,405
Invoice_19.jpg,600,600,Invoice column,398,239,476,404
Invoice_19.jpg,600,600,Invoice column,476,239,599,406
Invoice_190.jpg,600,600,Seller details,7,16,401,52
Invoice_190.jpg,600,600,Invoice number,416,18,570,28
Invoice_190.jpg,600,600,Buyer details,163,57,310,116
Invoice_190.jpg,600,600,Shipped details,318,60,463,118
Invoice_190.jpg,600,600,Invoice table,4,132,580,236
Invoice_190.jpg,600,600,Footer notes,388,244,585,259
Invoice_190.jpg,600,600,Footer notes,10,506,561,565
Invoice_190.jpg,600,600,Invoice date,8,84,115,94
Invoice_190.jpg,600,600,Invoice column,6,133,95,231
Invoice_190.jpg,600,600,Invoice column,106,133,240,231
Invoice_190.jpg,600,600,Invoice column,266,135,296,232
Invoice_190.jpg,600,600,Invoice column,299,134,342,232
Invoice_190.jpg,600,600,Invoice column,347,134,397,233
Invoice_190.jpg,600,600,Invoice column,406,134,451,233
Invoice_190.jpg,600,600,Invoice column,457,134,492,233
Invoice_190.jpg,600,600,Invoice column,492,134,529,233
Invoice_190.jpg,600,600,Invoice column,536,135,575,232
Invoice_191.jpg,600,600,Seller details,107,31,258,91
Invoice_191.jpg,600,600,Invoice number,322,33,372,50
Invoice_191.jpg,600,600,Invoice date,445,33,500,52
Invoice_191.jpg,600,600,Invoice table,33,172,568,488
Invoice_191.jpg,600,600,Footer notes,37,487,253,509
Invoice_191.jpg,600,600,Buyer details,36,90,216,121
Invoice_191.jpg,600,600,Footer notes,38,533,269,570
Invoice_191.jpg,600,600,Footer notes,295,508,514,543
Invoice_191.jpg,600,600,Invoice column,36,174,49,482
Invoice_191.jpg,600,600,Invoice column,50,176,259,486
Invoice_191.jpg,600,600,Invoice column,259,175,309,485
Invoice_191.jpg,600,600,Invoice column,318,173,351,485
Invoice_191.jpg,600,600,Invoice column,355,173,406,485
Invoice_191.jpg,600,600,Invoice column,407,172,459,484
Invoice_191.jpg,600,600,Invoice column,458,174,484,484
Invoice_191.jpg,600,600,Invoice column,496,174,563,488
Invoice_192.jpg,600,600,Invoice number,361,102,437,122
Invoice_192.jpg,600,600,Invoice date,461,103,502,123
Invoice_192.jpg,600,600,Invoice table,57,265,558,468
Invoice_192.jpg,600,600,Footer notes,56,541,555,583
Invoice_192.jpg,600,600,Seller details,58,99,244,167
Invoice_192.jpg,600,600,Buyer details,58,187,176,235
Invoice_192.jpg,600,600,Invoice column,61,267,87,466
Invoice_192.jpg,600,600,Invoice column,87,269,132,465
Invoice_192.jpg,600,600,Invoice column,132,270,263,465
Invoice_192.jpg,600,600,Invoice column,414,268,470,466
Invoice_192.jpg,600,600,Invoice column,475,269,555,466
Invoice_193.jpg,600,600,Seller details,107,31,253,91
Invoice_193.jpg,600,600,Buyer details,36,91,217,120
Invoice_193.jpg,600,600,Invoice number,324,34,404,50
Invoice_193.jpg,600,600,Invoice date,442,34,504,52
Invoice_193.jpg,600,600,Invoice table,32,169,567,491
Invoice_193.jpg,600,600,Invoice column,35,173,49,485
Invoice_193.jpg,600,600,Invoice column,48,171,259,488
Invoice_193.jpg,600,600,Invoice column,259,171,313,488
Invoice_193.jpg,600,600,Invoice column,313,171,352,488
Invoice_193.jpg,600,600,Invoice column,352,171,402,488
Invoice_193.jpg,600,600,Invoice column,403,171,459,486
Invoice_193.jpg,600,600,Invoice column,459,173,493,486
Invoice_193.jpg,600,600,Invoice column,495,173,564,488
Invoice_193.jpg,600,600,Footer notes,36,490,259,508
Invoice_193.jpg,600,600,Footer notes,37,532,269,570
Invoice_193.jpg,600,600,Footer notes,300,508,510,543
Invoice_194.jpg,600,600,Seller details,187,52,341,105
Invoice_194.jpg,600,600,Buyer details,21,106,171,150
Invoice_194.jpg,600,600,Shipped details,19,163,186,208
Invoice_194.jpg,600,600,Invoice number,364,67,417,84
Invoice_194.jpg,600,600,Invoice date,364,82,413,99
Invoice_194.jpg,600,600,Invoice table,14,252,531,303
Invoice_194.jpg,600,600,Invoice column,18,254,50,302
Invoice_194.jpg,600,600,Invoice column,49,253,262,301
Invoice_194.jpg,600,600,Invoice column,263,254,310,301
Invoice_194.jpg,600,600,Invoice column,310,252,355,301
Invoice_194.jpg,600,600,Invoice column,356,253,397,301
Invoice_194.jpg,600,600,Invoice column,397,254,440,301
Invoice_194.jpg,600,600,Invoice column,440,254,529,300
Invoice_195.jpg,600,600,Seller details,188,51,342,106
Invoice_195.jpg,600,600,Buyer details,36,102,174,148
Invoice_195.jpg,600,600,Shipped details,38,165,185,196
Invoice_195.jpg,600,600,Invoice number,363,67,418,83
Invoice_195.jpg,600,600,Invoice date,365,82,412,99
Invoice_195.jpg,600,600,Invoice table,13,251,531,300
Invoice_195.jpg,600,600,Invoice column,17,254,49,298
Invoice_195.jpg,600,600,Invoice column,53,253,247,298
Invoice_195.jpg,600,600,Invoice column,265,254,310,298
Invoice_195.jpg,600,600,Invoice column,310,253,353,298
Invoice_195.jpg,600,600,Invoice column,353,254,396,297
Invoice_195.jpg,600,600,Invoice column,397,256,440,297
Invoice_195.jpg,600,600,Invoice column,440,255,526,297
Invoice_2.jpg,600,600,Invoice table,214,94,570,438
Invoice_2.jpg,600,600,Footer notes,212,442,437,473
Invoice_2.jpg,600,600,Buyer details,68,93,200,146
Invoice_2.jpg,600,600,Seller details,28,23,209,84
Invoice_2.jpg,600,600,Invoice number,515,57,557,73
Invoice_2.jpg,600,600,Footer notes,440,444,566,462
Invoice_2.jpg,600,600,Invoice column,217,95,274,435
Invoice_2.jpg,600,600,Invoice column,273,95,449,435
Invoice_2.jpg,600,600,Invoice column,449,95,508,436
Invoice_2.jpg,600,600,Invoice column,506,94,566,436
Invoice_21.jpg,600,600,Seller details,36,31,167,88
Invoice_21.jpg,600,600,Buyer details,36,131,121,208
Invoice_21.jpg,600,600,Invoice table,36,227,563,452
Invoice_21.jpg,600,600,Footer notes,166,519,434,551
Invoice_21.jpg,600,600,Invoice number,372,74,423,101
Invoice_21.jpg,600,600,Invoice date,485,75,530,99
Invoice_21.jpg,600,600,Invoice column,37,228,455,450
Invoice_21.jpg,600,600,Invoice column,455,229,559,450
Invoice_21.jpg,600,600,Footer notes,346,453,559,470
Invoice_22.jpg,600,600,Seller details,125,37,314,86
Invoice_22.jpg,600,600,Invoice date,410,65,546,78
Invoice_22.jpg,600,600,Invoice number,389,75,502,87
Invoice_22.jpg,600,600,Buyer details,70,114,225,163
Invoice_22.jpg,600,600,Shipped details,374,113,504,163
Invoice_22.jpg,600,600,Invoice table,54,225,547,407
Invoice_22.jpg,600,600,Footer notes,209,508,389,526
Invoice_22.jpg,600,600,Footer notes,331,408,541,503
Invoice_22.jpg,600,600,Invoice column,56,227,126,406
Invoice_22.jpg,600,600,Invoice column,125,227,304,405
Invoice_22.jpg,600,600,Invoice column,303,228,378,405
Invoice_22.jpg,600,600,Invoice column,377,227,455,405
Invoice_22.jpg,600,600,Invoice column,455,227,545,404
Invoice_23.jpg,600,600,Seller details,124,35,314,88
Invoice_23.jpg,600,600,Buyer details,70,114,229,164
Invoice_23.jpg,600,600,Invoice date,411,64,544,77
Invoice_23.jpg,600,600,Invoice number,389,74,497,86
Invoice_23.jpg,600,600,Invoice table,55,225,548,409
Invoice_23.jpg,600,600,Footer notes,329,410,544,503
Invoice_23.jpg,600,600,Shipped details,376,115,501,167
Invoice_23.jpg,600,600,Invoice column,57,227,125,408
Invoice_23.jpg,600,600,Invoice column,125,227,305,406
Invoice_23.jpg,600,600,Invoice column,303,227,378,405
Invoice_23.jpg,600,600,Invoice column,378,227,455,406
Invoice_23.jpg,600,600,Invoice column,454,227,546,405
Invoice_26.jpg,600,600,Seller details,7,1,238,35
Invoice_26.jpg,600,600,Invoice date,14,41,156,53
Invoice_26.jpg,600,600,Buyer details,8,67,162,140
Invoice_26.jpg,600,600,Invoice number,375,42,550,52
Invoice_26.jpg,600,600,Invoice table,4,159,595,276
Invoice_26.jpg,600,600,Invoice table,6,310,596,428
Invoice_26.jpg,600,600,Footer notes,388,525,536,551
Invoice_26.jpg,600,600,Footer notes,405,428,580,516
Invoice_26.jpg,600,600,Footer notes,406,276,579,301
Invoice_26.jpg,600,600,Invoice column,13,161,112,273
Invoice_26.jpg,600,600,Invoice column,391,161,439,274
Invoice_26.jpg,600,600,Invoice column,441,161,501,275
Invoice_26.jpg,600,600,Invoice column,502,161,593,274
Invoice_26.jpg,600,600,Invoice column,8,312,61,425
Invoice_26.jpg,600,600,Invoice column,66,312,129,423
Invoice_26.jpg,600,600,Invoice column,393,312,441,423
Invoice_26.jpg,600,600,Invoice column,441,312,502,424
Invoice_26.jpg,600,600,Invoice column,502,312,594,423
Invoice_29.jpg,600,600,Seller details,329,29,571,85
Invoice_29.jpg,600,600,Buyer details,31,157,131,245
Invoice_29.jpg,600,600,Invoice number,200,159,272,193
Invoice_29.jpg,600,600,Invoice date,200,212,265,243
Invoice_29.jpg,600,600,Invoice table,29,292,565,519
Invoice_29.jpg,600,600,Footer notes,398,561,558,600
Invoice_29.jpg,600,600,Invoice column,32,294,155,518
Invoice_29.jpg,600,600,Invoice column,308,295,368,517
Invoice_29.jpg,600,600,Invoice column,401,295,480,518
Invoice_29.jpg,600,600,Invoice column,506,295,560,518
Invoice_3.jpg,600,600,Buyer details,36,114,140,176
Invoice_3.jpg,600,600,Shipped details,204,112,318,176
Invoice_3.jpg,600,600,Seller details,38,69,156,108
Invoice_3.jpg,600,600,Invoice number,367,114,562,129
Invoice_3.jpg,600,600,Invoice date,367,130,561,146
Invoice_3.jpg,600,600,Invoice table,41,190,561,266
Invoice_3.jpg,600,600,Footer notes,308,488,456,578
Invoice_3.jpg,600,600,Invoice column,54,191,81,265
Invoice_3.jpg,600,600,Invoice column,99,193,304,265
Invoice_3.jpg,600,600,Invoice column,362,191,422,265
Invoice_3.jpg,600,600,Invoice column,504,191,554,264
Invoice_3.jpg,600,600,Footer notes,343,276,553,328
Invoice_30.jpg,600,600,Seller details,332,121,446,153
Invoice_30.jpg,600,600,Invoice number,364,185,437,197
Invoice_30.jpg,600,600,Invoice date,351,198,438,211
Invoice_30.jpg,600,600,Buyer details,146,174,270,214
Invoice_30.jpg,600,600,Invoice table,147,222,451,389
Invoice_30.jpg,600,600,Footer notes,148,416,218,439
Invoice_30.jpg,600,600,Footer notes,155,454,323,479
Invoice_30.jpg,600,600,Footer notes,347,393,442,440
Invoice_30.jpg,600,600,Invoice column,149,222,198,386
Invoice_30.jpg,600,600,Invoice column,198,222,340,386
Invoice_30.jpg,600,600,Invoice column,341,222,392,385
Invoice_30.jpg,600,600,Invoice column,393,222,446,387
Invoice_34.jpg,600,600,Buyer details,81,136,219,223
Invoice_34.jpg,600,600,Seller details,430,156,574,225
Invoice_34.jpg,600,600,Invoice table,72,310,576,360
Invoice_34.jpg,600,600,Invoice table,73,437,579,479
Invoice_34.jpg,600,600,Invoice column,76,312,378,357
Invoice_34.jpg,600,600,Invoice column,378,312,449,356
Invoice_34.jpg,600,600,Invoice column,449,312,510,356
Invoice_34.jpg,600,600,Invoice column,510,313,573,357
Invoice_34.jpg,600,600,Invoice column,76,373,378,425
Invoice_34.jpg,600,600,Invoice column,378,374,449,423
Invoice_34.jpg,600,600,Invoice column,449,373,510,423
Invoice_34.jpg,600,600,Invoice column,510,373,574,425
Invoice_34.jpg,600,600,Invoice column,76,441,330,478
Invoice_34.jpg,600,600,Invoice column,330,440,444,478
Invoice_34.jpg,600,600,Invoice column,442,440,577,478
Invoice_34.jpg,600,600,Invoice column,76,494,328,548
Invoice_34.jpg,600,600,Invoice column,328,497,441,547
Invoice_34.jpg,600,600,Invoice column,442,496,579,548
Invoice_34.jpg,600,600,Invoice table,73,492,583,551
Invoice_34.jpg,600,600,Invoice table,74,371,578,428
Invoice_34.jpg,600,600,Invoice number,81,265,182,274
Invoice_34.jpg,600,600,Invoice date,81,277,174,290
Invoice_35.jpg,600,600,Seller details,46,40,227,91
Invoice_35.jpg,600,600,Buyer details,51,108,153,182
Invoice_35.jpg,600,600,Invoice table,48,340,559,566
Invoice_35.jpg,600,600,Invoice column,56,344,89,560
Invoice_35.jpg,600,600,Invoice column,92,342,381,563
Invoice_35.jpg,600,600,Invoice column,447,342,496,562
Invoice_35.jpg,600,600,Invoice column,509,341,549,563
Invoice_4.jpg,600,600,Seller details,30,33,269,112
Invoice_4.jpg,600,600,Buyer details,29,123,136,174
Invoice_4.jpg,600,600,Invoice date,397,78,549,90
Invoice_4.jpg,600,600,Invoice table,27,203,563,435
Invoice_4.jpg,600,600,Footer notes,362,434,562,515
Invoice_4.jpg,600,600,Invoice column,30,204,338,431
Invoice_4.jpg,600,600,Invoice column,340,204,391,431
Invoice_4.jpg,600,600,Invoice column,392,205,454,432
Invoice_4.jpg,600,600,Invoice column,455,205,561,433
Invoice_40.jpg,600,600,Invoice table,31,276,571,410
Invoice_40.jpg,600,600,Footer notes,38,505,563,552
Invoice_40.jpg,600,600,Invoice column,34,276,76,412
Invoice_40.jpg,600,600,Invoice column,74,278,126,410
Invoice_40.jpg,600,600,Invoice column,138,277,288,407
Invoice_40.jpg,600,600,Invoice column,299,277,329,410
Invoice_40.jpg,600,600,Invoice column,329,276,389,408
Invoice_40.jpg,600,600,Invoice column,388,276,440,408
Invoice_40.jpg,600,600,Invoice column,440,277,510,408
Invoice_40.jpg,600,600,Invoice column,510,274,566,406
Invoice_40.jpg,600,600,Seller details,29,116,247,176
Invoice_40.jpg,600,600,Buyer details,315,114,497,173
Invoice_40.jpg,600,600,Shipped details,316,190,515,213
Invoice_45.jpg,600,600,Buyer details,32,158,129,246
Invoice_45.jpg,600,600,Seller details,326,29,569,85
Invoice_45.jpg,600,600,Invoice number,200,158,272,191
Invoice_45.jpg,600,600,Invoice date,201,210,263,244
Invoice_45.jpg,600,600,Invoice table,25,292,564,520
Invoice_45.jpg,600,600,Footer notes,399,560,558,600
Invoice_45.jpg,600,600,Invoice column,29,295,160,518
